"score"	"title"	"year"	"families"	"backends"	"arxiv_ids"	"dois"	"openalex_ids"	"venues"	"types"	"cited_by_count"	"prior_search_duplicate"	"relevance_reasons"	"authors"	"urls"	"abstract"
"8"	"OptiSQL: Executable SQL Generation from Optical Tokens"	"2026"	"formal_identifiability;formal_identifiability_sufficiency_expansion"	"arxiv"	"2601.13695v2"	""	""	""	""	"0"	"False"	"formal-identifiability;multi-query-hit"	"Hongkai Chen;Liyang Chen;Qingwen Ye;Sifan Li;Yiwei Wang;Yujun Cai"	"https://arxiv.org/abs/2601.13695v2;https://arxiv.org/pdf/2601.13695v2"	"Executable SQL generation is typically studied in text-to-SQL settings, where tables are provided as fully linearized textual schemas and contents. While effective, this formulation assumes access to structured text and incurs substantial token overhead, which is misaligned with many real-world scenarios where tables appear as visual artifacts in documents or webpages. We investigate whether compact optical representations can serve as an efficient interface for executable semantic parsing. We present OptiSQL, a vision-driven framework that generates executable SQL directly from table images and natural language questions using compact optical tokens. OptiSQL leverages an OCR-oriented visual encoder to compress table structure and content into a small set of optical tokens and fine-tunes a pretrained decoder for SQL generation while freezing the encoder to isolate representation sufficiency. Experiments on a visualized version of Spider 2.0-Snow show that OptiSQL retains strong execution accuracy while reducing table input tokens by an order of magnitude. Robustness analyses further demonstrate that optical tokens preserve essential structural information under visual perturbations."
"8"	"Pushing the Limits of Vision-Language Models in Remote Sensing without Human Annotations"	"2024"	"lvpm_interface_probe_expansion"	"arxiv"	"2409.07048v1"	""	""	""	""	"0"	"False"	"direct-vlm;fixed-readout;matched-control;special-domain"	"Donggeun Yu;Junghoon Seo;Keumgang Cha"	"https://arxiv.org/abs/2409.07048v1;https://arxiv.org/pdf/2409.07048v1"	"The prominence of generalized foundation models in vision-language integration has witnessed a surge, given their multifarious applications. Within the natural domain, the procurement of vision-language datasets to construct these foundation models is facilitated by their abundant availability and the ease of web crawling. Conversely, in the remote sensing domain, although vision-language datasets exist, their volume is suboptimal for constructing robust foundation models. This study introduces an approach to curate vision-language datasets by employing an image decoding machine learning model, negating the need for human-annotated labels. Utilizing this methodology, we amassed approximately 9.6 million vision-language paired datasets in VHR imagery. The resultant model outperformed counterparts that did not leverage publicly available vision-language datasets, particularly in downstream tasks such as zero-shot classification, semantic localization, and image-text retrieval. Moreover, in tasks exclusively employing vision encoders, such as linear probing and k-NN classification, our model demonstrated superior efficacy compared to those relying on domain-specific vision-language datasets."
"8"	"Understanding Rate-Distortion Performance in Distributed Transformer Inference"	"2026"	"formal_identifiability;formal_identifiability_vinfo_expansion"	"arxiv"	"2601.22002v5"	""	""	""	""	"0"	"False"	"formal-identifiability;multi-query-hit"	"Alon Harell;Anderson de Andrade;Ivan V. Bajić"	"https://arxiv.org/abs/2601.22002v5;https://arxiv.org/pdf/2601.22002v5"	"Transformers achieve superior performance on many tasks, but impose heavy compute and memory requirements during inference. This inference can be made more efficient by partitioning the process across multiple devices, which, in turn, requires compressing its intermediate representations. We study compressibility of transformer's intermediate representations via learned compression through the lens of rate-distortion and the theory of usable information. Our study reveals that, unlike convolutional models, deeper representations in transformers become more difficult to compress. The reason for this behavior is twofold: first, the complexity of representation increases as we move deeper into the transformer, necessitating a higher rate; and second, the higher complexity of representations worsens the generaliztion bound for learned entropy estimates, which further compromises compression performance. Through a combination of experiments and theory, we characterize and analyze the compressibility of transformer representations, derive bounds on the achievable rate of learned codecs applied to these representations, and offer a unified lens for understanding rate-distortion performance in representation coding."
"8"	"Usable Information and Evolution of Optimal Representations During Training"	"2020"	"formal_identifiability;formal_identifiability_sufficiency_expansion;formal_identifiability_vinfo_expansion"	"arxiv"	"2010.02459v2"	""	""	""	""	"0"	"False"	"formal-identifiability;multi-query-hit"	"Alessandro Achille;Daksh Idnani;Jonathan C. Kao;Michael Kleinman"	"https://arxiv.org/abs/2010.02459v2;https://arxiv.org/pdf/2010.02459v2"	"We introduce a notion of usable information contained in the representation learned by a deep network, and use it to study how optimal representations for the task emerge during training. We show that the implicit regularization coming from training with Stochastic Gradient Descent with a high learning-rate and small batch size plays an important role in learning minimal sufficient representations for the task. In the process of arriving at a minimal sufficient representation, we find that the content of the representation changes dynamically during training. In particular, we find that semantically meaningful but ultimately irrelevant information is encoded in the early transient dynamics of training, before being later discarded. In addition, we evaluate how perturbing the initial part of training impacts the learning dynamics and the resulting representations. We show these effects on both perceptual decision-making tasks inspired by neuroscience literature, as well as on standard image classification tasks."
"7"	"Graph Classification via Network Usable Information: From Representation Evaluation to Structure Selection"	"2026"	"formal_identifiability;formal_identifiability_vinfo_expansion"	"arxiv"	"2607.03587v1"	""	""	""	""	"0"	"False"	"formal-identifiability;matched-control;benchmark-only;multi-query-hit"	"Abdullah Shaik;Anwar Said"	"https://arxiv.org/abs/2607.03587v1;https://arxiv.org/pdf/2607.03587v1"	"We propose NetinfoGC, a framework for graph classification that extends the Network Usable Information (NUI) paradigm to graph-level learning. Unlike conventional graph neural network approaches that rely on end-to-end training of black-box embeddings, NetinfoGC constructs a family of permutation-invariant graph representations derived from propagation-based mechanisms and classical structural descriptors, including graph centrality measures. To evaluate representation quality, we introduce a training-free NUI estimation procedure based on clustering consistency with ground-truth labels, providing a proxy for task-relevant information without supervised learning. We further exploit the same representations using sparse-group LASSO regularization, enabling automatic selection of informative structural descriptors while suppressing redundant ones. Experiments on benchmark datasets show that classical centrality measures are highly competitive with learned propagation-based representations, and in several cases yield superior performance. Moreover, we observe a strong correlation between estimated NUI and downstream classification accuracy, validating NUI as an effective measure of representation utility. Overall, NetinfoGC provides a unified and interpretable framework for evaluating and exploiting graph representations without requiring end-to-end neural training."
"7"	"Learning Reusable Hybrid Motion Priors for Humanoid Locomotion from Motion Imitation"	"2026"	"rotation_invariance_probe_expansion"	"arxiv"	"2607.24083v1"	""	""	""	""	"0"	"False"	"rotation-spatial;matched-control"	"Enrico Mingo Hoffman;Fabio Amadio;Valerio Belli;Valerio Modugno"	"https://arxiv.org/abs/2607.24083v1;https://arxiv.org/pdf/2607.24083v1"	"Reinforcement learning can produce robust humanoid controllers, but each new task is typically trained as a separate policy with its own reward design and training process. Motion imitation provides an alternative source of motor competence by training policies to track retargeted human motions, yet the resulting controllers remain reference trackers and are not directly usable as task policies. We propose a three-stage pipeline that turns motion-imitation skills into a reusable hybrid motion prior (HMP) for humanoid locomotion. First, an expert policy is trained to imitate retargeted human motion-capture clips. Second, the expert is distilled into a frozen architecture composed of a proprioceptive encoder, a residual vector-quantized (RVQ) codebook, and an action decoder. Third, task-level policies are trained to solve locomotion tasks by selecting discrete codebook entries while the HMP remains frozen. We evaluate the method on velocity tracking, point-goal navigation, and fall-recovery velocity tracking in simulation, and deploy the velocity-tracking policy on a real Unitree G1 robot. The distillation process preserves the tracking behavior of the expert, while the resulting HMP can be reused without retraining as the action interface for different downstream locomotion policies. The learned HMP reveals an interpretable codebook structure in which the number of active RVQ stages modulates the available gait patterns. We further show that training the codebook with the rotation trick improves latent organization and reduces downstream falls compared with a standard straight-through estimator."
"7"	"Public-Decay Homomorphic State Space Models for Private Sequence Inference"	"2026"	"rotation_invariance_probe_expansion"	"arxiv"	"2605.16647v1"	""	""	""	""	"0"	"False"	"rotation-spatial;matched-control"	"Luis Brito"	"https://arxiv.org/abs/2605.16647v1;https://arxiv.org/pdf/2605.16647v1"	"Fully homomorphic encryption (FHE) changes sequence-model design because rotations, encrypted products, ciphertext materialization, multiplicative depth, and bootstrapping pressure can dominate ordinary neural-network costs. This paper presents public-decay homomorphic state space models (HSSMs), recurrent/state-space blocks whose carried state is updated through ciphertext-plaintext public decay while ciphertext-ciphertext multiplication remains on a local write path. The design keeps a fixed encrypted state across the sequence. The evaluated workflow separates client-side tokenization, frozen fastText lookup, projection, clipping, encryption, decryption, and thresholding from server-side encrypted evaluation over bounded projected features. On full Rotten Tomatoes and SST-2 validation splits, the encrypted HSSM path exactly matches plaintext classifications and reaches 0.7505 and 0.7420 accuracy. Against HE-friendly polynomial attention on the same fastText workloads, HSSM matches or exceeds full-sequence task quality while running about 5x faster. Paired L40S operation-level rows show 1.34-1.62x lower latency than cached final-token polynomial attention, 30-258x lower latency than full-sequence polynomial attention, and lower logical encrypted-state footprint. A T = 16/32 comparator with encrypted public-linear input and Q/K/V projections shows projected HSSM succeeding under depth 8/ring 32768, while projected attention succeeds under depth 10/ring 65536. A matched T = 8 OpenFHE/FIDESlib trace finishes at final level 3 and noise-scale degree 2 on both backends. These results make public-decay carry a practical FHE co-design lever for encrypted sequence inference from bounded projected features."
"6"	"MM-LLMs: Recent Advances in MultiModal Large Language Models"	"2024"	"vlm_probe"	"openalex"	""	"https://doi.org/10.18653/v1/2024.findings-acl.738"	"https://openalex.org/W4402670135"	"Findings of the Association for Computational Linguistics ACL 2024"	"conference-paper"	"210"	"True"	"direct-vlm"	"Chenhui Chu;Chenxing Li;Dan Su;Dong Yu;Duzhen Zhang;Jiahua Dong;Yahan Yu"	"https://aclanthology.org/2024.findings-acl.738.pdf;https://doi.org/10.18653/v1/2024.findings-acl.738"	""
"6"	"CPT: Colorful Prompt Tuning for Pre-trained Vision-Language Models"	"2021"	"vlm_probe"	"openalex"	"2109.11797"	"https://doi.org/10.48550/arxiv.2109.11797"	"https://openalex.org/W3204250462"	"arXiv (Cornell University)"	"preprint"	"86"	"True"	"direct-vlm"	"Ao Zhang;Maosong Sun;Tat‐Seng Chua;Yuan Yao;Zhengyan Zhang;Zhiyuan Liu"	"http://arxiv.org/abs/2109.11797;https://arxiv.org/pdf/2109.11797"	""
"6"	"ConTEXTual Net: A Multimodal Vision-Language Model for Segmentation of Pneumothorax"	"2024"	"vlm_probe"	"openalex"	""	"https://doi.org/10.1007/s10278-024-01051-8"	"https://openalex.org/W4392795030"	"Journal of Imaging Informatics in Medicine"	"article"	"26"	"False"	"direct-vlm"	"Junjie Hu;Tyler Bradshaw;Xin Tie;Zachary Huemann"	"https://doi.org/10.1007/s10278-024-01051-8"	""
"6"	"Prismer: A Vision-Language Model with Multi-Task Experts"	"2023"	"vlm_probe"	"openalex"	"2303.02506"	"https://doi.org/10.48550/arxiv.2303.02506"	"https://openalex.org/W4323557204"	"arXiv (Cornell University)"	"preprint"	"15"	"False"	"direct-vlm"	"Anima Anandkumar;Chaowei Xiao;Edward Johns;Linxi Fan;Shikun Liu;Zhiding Yu"	"http://arxiv.org/abs/2303.02506;https://arxiv.org/pdf/2303.02506"	""
"6"	"Cambrian-1: A Fully Open, Vision-Centric Exploration of Multimodal LLMs"	"2024"	"lvpm_interface"	"openalex"	"2406.16860"	"https://doi.org/10.48550/arxiv.2406.16860"	"https://openalex.org/W4400024950"	"arXiv (Cornell University)"	"preprint"	"12"	"True"	"direct-vlm"	"A. Wang;Adithya Iyer;Ellis Brown;Jihan Yang;Manoj Middepogu;Penghao Wu;Rob Fergus;Sai Charitha Akula;Saining Xie;Sanghyun Woo;Shengbang Tong;Shusheng Yang;Xichen Pan;Yann LeCun"	"http://arxiv.org/abs/2406.16860;https://arxiv.org/pdf/2406.16860"	""
"6"	"When are Lemons Purple? The Concept Association Bias of Vision-Language Models"	"2023"	"vlm_probe"	"openalex"	""	"https://doi.org/10.18653/v1/2023.emnlp-main.886"	"https://openalex.org/W4389519568"	"Proceedings of the 2023 Conference on Empirical Methods in Natural Language Processing"	"conference-paper"	"10"	"False"	"direct-vlm"	"Ilker Yildirim;Yingtian Tang;Yoyo Zhang;Yutaro Yamada"	"https://aclanthology.org/2023.emnlp-main.886.pdf;https://doi.org/10.18653/v1/2023.emnlp-main.886"	""
"6"	"LLaVA Steering: Visual Instruction Tuning with 500x Fewer Parameters through Modality Linear Representation-Steering"	"2025"	"lvpm_interface"	"openalex"	""	"https://doi.org/10.18653/v1/2025.acl-long.739"	"https://openalex.org/W4412945336"	"Proceedings of the 63rd Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers)"	"conference-paper"	"8"	"True"	"direct-vlm"	"Artur Hecker;Haokun Chen;Jinhe Bi;Volker Tresp;Xun Xiao;Yujun Wang;Yunpu Ma"	"https://aclanthology.org/2025.acl-long.739.pdf;https://doi.org/10.18653/v1/2025.acl-long.739"	""
"6"	"Vision-Language Models Provide Promptable Representations for Reinforcement Learning"	"2024"	"vlm_probe"	"openalex"	"2402.02651"	"https://doi.org/10.48550/arxiv.2402.02651"	"https://openalex.org/W4391591240"	"arXiv (Cornell University)"	"preprint"	"6"	"False"	"direct-vlm"	"Aviral Kumar;Oier Mees;Sergey Levine;William Chen"	"http://arxiv.org/abs/2402.02651;https://arxiv.org/pdf/2402.02651"	""
"6"	"Mitigating Hallucinations in Large Vision-Language Models by Adaptively Constraining Information Flow"	"2025"	"lvpm_interface"	"openalex"	""	"https://doi.org/10.1609/aaai.v39i22.34512"	"https://openalex.org/W4409348240"	"Proceedings of the AAAI Conference on Artificial Intelligence"	"conference-paper"	"4"	"False"	"direct-vlm"	"Hongcheng Guo;Jian Yang;Jiaqi Bai;Mohan Li;Zhihong Tian;Zhongyuan Peng;Zhoujun Li"	"https://doi.org/10.1609/aaai.v39i22.34512;https://ojs.aaai.org/index.php/AAAI/article/download/34512/36667"	""
"6"	"Advancing Multimodal Large Language Models in Chart Question Answering with Visualization-Referenced Instruction Tuning"	"2024"	"lvpm_interface"	"openalex"	"2407.20174"	"https://doi.org/10.48550/arxiv.2407.20174"	"https://openalex.org/W4401202549"	"arXiv (Cornell University)"	"preprint"	"1"	"True"	"direct-vlm"	"Haichuan Lin;Wei Zeng;Xingchen Zeng;Yilin Ye"	"http://arxiv.org/abs/2407.20174;https://arxiv.org/pdf/2407.20174"	""
"6"	"Data Quality Management for Large Vision-Language Models: Issues, Techniques, and Prospects"	"2025"	"frozen_sufficiency"	"openalex"	""	"https://doi.org/10.36227/techrxiv.176282213.31303325/v1"	"https://openalex.org/W4416139786"	"Techrxiv"	"preprint"	"1"	"True"	"direct-vlm"	"Gang Chen;Gongsheng Yuan;Huan Li;Jiajun Pan;Jinpeng Chen;Kexin Chen;Lidan Shou;Mingli Song;Sai Wu;Xiaoling Gu;Xiu Tang;Yichen Yan;Zhaoyi Yuan"	"https://doi.org/10.36227/techrxiv.176282213.31303325/v1;https://www.techrxiv.org/doi/pdf/10.36227/techrxiv.176282213.31303325/v1"	""
"6"	"Deconstructing Spatial Intelligence in Vision-Language Models"	"2025"	"lvpm_interface"	"openalex"	""	"https://doi.org/10.36227/techrxiv.176231405.57942913/v1"	"https://openalex.org/W4415899732"	"Techrxiv"	"preprint"	"1"	"True"	"direct-vlm"	"Disheng Liu;Jierui Peng;Tuo Liang;Yi Xu;Yiren Lu;Yu Yin;Yun Fu;Zhe Hu"	"https://doi.org/10.36227/techrxiv.176231405.57942913/v1;https://www.techrxiv.org/doi/pdf/10.36227/techrxiv.176231405.57942913/v1"	""
"6"	"Understanding Multimodal LLMs Under Distribution Shifts: An Information-Theoretic Approach"	"2025"	"lvpm_interface"	"openalex"	"2502.00577"	"https://doi.org/10.48550/arxiv.2502.00577"	"https://openalex.org/W4407123747"	"arXiv (Cornell University)"	"preprint"	"1"	"False"	"direct-vlm"	"Changdae Oh;Shawn Im;Xuefeng Du;Yixuan Li;Zhen Fang"	"http://arxiv.org/abs/2502.00577;https://arxiv.org/pdf/2502.00577"	""
"6"	"$\mathcal{V}isi\mathcal{P}runer$: Decoding Discontinuous Cross-Modal Dynamics for Efficient Multimodal LLMs"	"2025"	"lvpm_interface"	"openalex"	"2510.17205"	"https://doi.org/10.48550/arxiv.2510.17205"	"https://openalex.org/W4415962928"	"arXiv (Cornell University)"	"preprint"	"0"	"False"	"direct-vlm"	"Fan, Yingqi;Hui Su;Jinlan Fu;Tong, Junlong;Wei Zhang;Xiaoyu Shen;Yijie Pan;Zhao, Anhao"	"http://arxiv.org/abs/2510.17205;https://arxiv.org/pdf/2510.17205"	""
"6"	"Airfoil Design Parameterization and Optimization using Bézier Generative Adversarial Networks"	"2020"	"formal_identifiability_sufficiency_expansion"	"arxiv"	"2006.12496v2"	""	""	""	""	"0"	"False"	"formal-identifiability"	"Kevin Chiu;Mark Fuge;Wei Chen"	"https://arxiv.org/abs/2006.12496v2;https://arxiv.org/pdf/2006.12496v2"	"Global optimization of aerodynamic shapes usually requires a large number of expensive computational fluid dynamics simulations because of the high dimensionality of the design space. One approach to combat this problem is to reduce the design space dimension by obtaining a new representation. This requires a parametric function that compactly and sufficiently describes useful variation in shapes. We propose a deep generative model, Bézier-GAN, to parameterize aerodynamic designs by learning from shape variations in an existing database. The resulted new parameterization can accelerate design optimization convergence by improving the representation compactness while maintaining sufficient representation capacity. We use the airfoil design as an example to demonstrate the idea and analyze Bézier-GAN's representation capacity and compactness. Results show that Bézier-GAN both (1) learns smooth and realistic shape representations for a wide range of airfoils and (2) empirically accelerates optimization convergence by at least two times compared to state-of-the-art parameterization methods."
"6"	"An Information-theoretic Multi-task Representation Learning Framework for Natural Language Understanding"	"2025"	"formal_identifiability_sufficiency_expansion"	"arxiv"	"2503.04667v1"	""	""	""	""	"0"	"False"	"formal-identifiability"	"Dou Hu;Lingwei Wei;Songlin Hu;Wei Zhou"	"https://arxiv.org/abs/2503.04667v1;https://arxiv.org/pdf/2503.04667v1"	"This paper proposes a new principled multi-task representation learning framework (InfoMTL) to extract noise-invariant sufficient representations for all tasks. It ensures sufficiency of shared representations for all tasks and mitigates the negative effect of redundant features, which can enhance language understanding of pre-trained language models (PLMs) under the multi-task paradigm. Firstly, a shared information maximization principle is proposed to learn more sufficient shared representations for all target tasks. It can avoid the insufficiency issue arising from representation compression in the multi-task paradigm. Secondly, a task-specific information minimization principle is designed to mitigate the negative effect of potential redundant features in the input for each task. It can compress task-irrelevant redundant information and preserve necessary information relevant to the target for multi-task prediction. Experiments on six classification benchmarks show that our method outperforms 12 comparative multi-task methods under the same multi-task settings, especially in data-constrained and noisy scenarios. Extensive experiments demonstrate that the learned representations are more sufficient, data-efficient, and robust."
"6"	"Anchored, Not Graded: Vision-Language Models Fail at Slant-from-Texture Perception"	"2026"	"lvpm_interface"	"openalex"	"2606.06714"	""	"https://openalex.org/W7164090097"	"arXiv (Cornell University)"	"preprint"	"0"	"False"	"direct-vlm"	"Fulvio Domini;James Tompkin;Michal Golovanevsky;Qian Zhang"	"https://arxiv.org/abs/2606.06714;https://arxiv.org/pdf/2606.06714"	""
"6"	"Attention-Spectrum Regularization for Replay-Free Continual Multimodal LLMs"	"2026"	"formal_identifiability"	"openalex"	"2606.23063"	""	"https://openalex.org/W7165818174"	"arXiv (Cornell University)"	"preprint"	"0"	"False"	"direct-vlm"	"Canran Xiao;Chuangxin Zhao;Guiguang Ding;Jun Xia;Mengyao Lyu;Siyuan Ma;Yanbiao Ma;Yang Liu"	"https://arxiv.org/abs/2606.23063;https://arxiv.org/pdf/2606.23063"	""
"6"	"Beyond Distribution Shift: Spurious Features Through the Lens of Training Dynamics"	"2023"	"formal_identifiability"	"arxiv"	"2302.09344v2"	""	""	""	""	"0"	"False"	"formal-identifiability"	"Aahlad Puli;Kayhan Batmanghelich;Ke Yu;Nihal Murali;Rajesh Ranganath"	"https://arxiv.org/abs/2302.09344v2;https://arxiv.org/pdf/2302.09344v2"	"Deep Neural Networks (DNNs) are prone to learning spurious features that correlate with the label during training but are irrelevant to the learning problem. This hurts model generalization and poses problems when deploying them in safety-critical applications. This paper aims to better understand the effects of spurious features through the lens of the learning dynamics of the internal neurons during the training process. We make the following observations: (1) While previous works highlight the harmful effects of spurious features on the generalization ability of DNNs, we emphasize that not all spurious features are harmful. Spurious features can be ""benign"" or ""harmful"" depending on whether they are ""harder"" or ""easier"" to learn than the core features for a given model. This definition is model and dataset-dependent. (2) We build upon this premise and use instance difficulty methods (like Prediction Depth (Baldock et al., 2021)) to quantify ""easiness"" for a given model and to identify this behavior during the training phase. (3) We empirically show that the harmful spurious features can be detected by observing the learning dynamics of the DNN's early layers. In other words, easy features learned by the initial layers of a DNN early during the training can (potentially) hurt model generalization. We verify our claims on medical and vision datasets, both simulated and real, and justify the empirical success of our hypothesis by showing the theoretical connections between Prediction Depth and information-theoretic concepts like V-usable information (Ethayarajh et al., 2021). Lastly, our experiments show that monitoring only accuracy during training (as is common in machine learning pipelines) is insufficient to detect spurious features. We, therefore, highlight the need for monitoring early training dynamics using suitable instance difficulty metrics."
"6"	"Beyond Semantics: Rediscovering Spatial Awareness in Vision-Language Models"	"2025"	"lvpm_interface_probe_expansion"	"arxiv"	"2503.17349v2"	""	""	""	""	"0"	"False"	"direct-vlm"	"Hao Tang;Jianing Qi;Jiawei Liu;Zhigang Zhu"	"https://arxiv.org/abs/2503.17349v2;https://arxiv.org/pdf/2503.17349v2"	"Vision Language Models (VLMs) excel at identifying and describing objects but often fail at spatial reasoning. We study why VLMs, such as LLaVA, underutilize spatial cues despite having positional encodings and spatially rich vision encoder features. Our analysis reveals a key imbalance: vision token embeddings have much larger norms than text tokens, suppressing LLM's position embedding. To expose this mechanism, we developed three interpretability tools: (1) the Position Sensitivity Index, which quantifies reliance on token order, (2) the Cross Modality Balance, which reveals attention head allocation patterns, and (3) a RoPE Sensitivity probe, which measures dependence on rotary positional embeddings. These tools uncover that vision tokens and system prompts dominate attention. We validated our mechanistic understanding through targeted interventions that predictably restore positional sensitivity. These findings reveal previously unknown failure modes in multimodal attention and demonstrate how interpretability analysis can guide principled improvements."
"6"	"Causal Probing for Internal Visual Representations in Multimodal Large Language Models"	"2026"	"formal_identifiability"	"openalex"	"2605.05593"	""	"https://openalex.org/W7160727163"	"arXiv (Cornell University)"	"preprint"	"0"	"False"	"direct-vlm"	"Huijia Zhu;Jun Lan;Liangbo He;Tianjie Ju;Weiqiang Wang;Zehao Deng;Zheng Wu;Zhuosheng Zhang"	"https://arxiv.org/abs/2605.05593;https://arxiv.org/pdf/2605.05593"	""
"6"	"CLIP meets DINO for Tuning Zero-Shot Classifier using Unlabeled Image Collections"	"2024"	"lvpm_interface_probe_expansion"	"arxiv"	"2411.19346v3"	""	""	""	""	"0"	"False"	"fixed-readout"	"Alham Fikri Aji;Hisham Cholakkal;Jameel Hassan;Mohamed Fazli Imam;Mustansar Fiaz;Rufael Fedaku Marew"	"https://arxiv.org/abs/2411.19346v3;https://arxiv.org/pdf/2411.19346v3"	"In the era of foundation models, CLIP has emerged as a powerful tool for aligning text & visual modalities into a common embedding space. However, the alignment objective used to train CLIP often results in subpar visual features for fine-grained tasks. In contrast, SSL-pretrained models like DINO excel at extracting rich visual features due to their specialized training paradigm. Yet, these SSL models require an additional supervised linear probing step, which relies on fully labeled data which is often expensive and difficult to obtain at scale. In this paper, we propose a label-free prompt-tuning method that leverages the rich visual features of self-supervised learning models (DINO) and the broad textual knowledge of large language models (LLMs) to largely enhance CLIP-based image classification performance using unlabeled images. Our approach unfolds in three key steps: (1) We generate robust textual feature embeddings that more accurately represent object classes by leveraging class-specific descriptions from LLMs, enabling more effective zero-shot classification compared to CLIP's default name-specific prompts. (2) These textual embeddings are then used to produce pseudo-labels to train an alignment module that integrates the complementary strengths of LLM description-based textual embeddings & DINO's visual features. (3) Finally, we prompt-tune CLIP's vision encoder through DINO-assisted supervision using the trained alignment module. This three-step process allows us to harness the best of visual & textual foundation models, resulting in a powerful and efficient approach that surpasses state-of-the-art label-free classification methods. Notably, our framework, NoLA (No Labels Attached), achieves an average absolute gain of 3.6% over the state-of-the-art LaFTer across 11 diverse image classification datasets. Our code & models can be found at https://github.com/fazliimam/NoLA."
"6"	"CompoDistill: Attention Distillation for Compositional Reasoning in Multimodal LLMs"	"2025"	"lvpm_interface"	"openalex"	"2510.12184"	"https://doi.org/10.48550/arxiv.2510.12184"	"https://openalex.org/W4415269743"	"arXiv (Cornell University)"	"preprint"	"0"	"False"	"direct-vlm"	"C.D. Park;J.I. Kim;Kim, Kibum;Sangwoo Seo"	"http://arxiv.org/abs/2510.12184;https://arxiv.org/pdf/2510.12184"	""
"6"	"Coping with Change: Learning Invariant and Minimum Sufficient Representations for Fine-Grained Visual Categorization"	"2023"	"formal_identifiability_sufficiency_expansion"	"arxiv"	"2306.04893v3"	""	""	""	""	"0"	"False"	"formal-identifiability"	"Shujian Yu;Shuo Ye;Wenjin Hou;Xinge You;Yu Wang"	"https://arxiv.org/abs/2306.04893v3;https://arxiv.org/pdf/2306.04893v3"	"Fine-grained visual categorization (FGVC) is a challenging task due to similar visual appearances between various species. Previous studies always implicitly assume that the training and test data have the same underlying distributions, and that features extracted by modern backbone architectures remain discriminative and generalize well to unseen test data. However, we empirically justify that these conditions are not always true on benchmark datasets. To this end, we combine the merits of invariant risk minimization (IRM) and information bottleneck (IB) principle to learn invariant and minimum sufficient (IMS) representations for FGVC, such that the overall model can always discover the most succinct and consistent fine-grained features. We apply the matrix-based R{é}nyi's $α$-order entropy to simplify and stabilize the training of IB; we also design a ``soft"" environment partition scheme to make IRM applicable to FGVC task. To the best of our knowledge, we are the first to address the problem of FGVC from a generalization perspective and develop a new information-theoretic solution accordingly. Extensive experiments demonstrate the consistent performance gain offered by our IMS."
"6"	"CoVFT: Context-aware Visual Fine-tuning for Multimodal Large Language Models"	"2026"	"lvpm_interface"	"openalex"	"2603.21077"	""	"https://openalex.org/W7140347136"	"arXiv (Cornell University)"	"preprint"	"0"	"True"	"direct-vlm"	"Di Huang;Huiqun Wang;Nan Zhou;Yaoyan Zheng"	"http://arxiv.org/abs/2603.21077;https://arxiv.org/pdf/2603.21077"	""
"6"	"CrisPrune: Combining Contextual Relevance and Intrinsic Saliency for Efficient Visual Token Pruning in MLLMs"	"2026"	"lvpm_interface"	"openalex"	""	"https://doi.org/10.18653/v1/2026.findings-acl.663"	"https://openalex.org/W7166822115"	"Findings of the Association for Computational Linguistics: ACL 2026"	"conference-paper"	"0"	"False"	"direct-vlm"	"Hao Deng;Huijia Zhu;Mingqing Liu;Shuheng Zhou;Ziniu Liu"	"https://aclanthology.org/2026.findings-acl.663.pdf;https://doi.org/10.18653/v1/2026.findings-acl.663"	""
"6"	"Deep Learning Based Concurrency Bug Detection and Localization"	"2025"	"formal_identifiability_sufficiency_expansion"	"arxiv"	"2508.20911v1"	""	""	""	""	"0"	"False"	"formal-identifiability"	"Guanjun Liu;Kaiwen Zhang;Miaomiao Wang;Xiaofeng Li;Yiming Cheng;Yuandao Cai;Zuocheng Feng"	"https://arxiv.org/abs/2508.20911v1;https://arxiv.org/pdf/2508.20911v1"	"Concurrency bugs, caused by improper synchronization of shared resources in multi-threaded or distributed systems, are notoriously hard to detect and thus compromise software reliability and security. The existing deep learning methods face three main limitations. First, there is an absence of large and dedicated datasets of diverse concurrency bugs for them. Second, they lack sufficient representation of concurrency semantics. Third, binary classification results fail to provide finer-grained debug information such as precise bug lines. To address these problems, we propose a novel method for effective concurrency bug detection as well as localization. We construct a dedicated concurrency bug dataset to facilitate model training and evaluation. We then integrate a pre-trained model with a heterogeneous graph neural network (GNN), by incorporating a new Concurrency-Aware Code Property Graph (CCPG) that concisely and effectively characterizes concurrency semantics. To further facilitate debugging, we employ SubgraphX, a GNN-based interpretability method, which explores the graphs to precisely localize concurrency bugs, mapping them to specific lines of source code. On average, our method demonstrates an improvement of 10\% in accuracy and precision and 26\% in recall compared to state-of-the-art methods across diverse evaluation settings."
